Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Default price,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Use production,Supplier,Purchase cost,Available for sale [C Autoparts],Price [C Autoparts],In stock [C Autoparts],Low stock [C Autoparts],Optimal stock [C Autoparts],Available for sale [OLD A/P],Price [OLD A/P],In stock [OLD A/P],Low stock [OLD A/P],Optimal stock [OLD A/P],Available for sale [Stock - Accessories],Price [Stock - Accessories],In stock [Stock - Accessories],Low stock [Stock - Accessories],Optimal stock [Stock - Accessories],Available for sale [WAREHOUSE],Price [WAREHOUSE],In stock [WAREHOUSE],Low stock [WAREHOUSE],Optimal stock [WAREHOUSE],Available for sale [TIRES],Price [TIRES],In stock [TIRES],Low stock [TIRES],Optimal stock [TIRES],Available for sale [JUNIOR],Price [JUNIOR],In stock [JUNIOR],Low stock [JUNIOR],Optimal stock [JUNIOR]
6206 ZNR,6206-ZNR,NACHI BB 6206-ZENR,BALL BEARING #3 - 6200 SERIES,,N,,,,,,,variable,0.0,3010191725483,,,Y,,JAPAN PARTS,0.0,Y,variable,0.0,1.0,5.0,Y,variable,2.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-bb-6303-2nse9,23251,NACHI BB 6303-2NSE9,BALL BEARING #3 - 6300 SERIES,,N,,,,,,,variable,129.0,3010191740012,,,Y,,,0.0,Y,variable,5.0,5.0,10.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-bb-6304-2nse9,24900,NACHI BB 6304-2NSE9,BALL BEARING #3 - 6300 SERIES,,N,,,,,,,variable,145.2,3010191867876,,,Y,,,0.0,Y,variable,5.0,2.0,5.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-bb-6305-zenr,15643,NACHI BB 6305-ZENR,BALL BEARING #3 - 6300 SERIES,,N,,,,,,,variable,0.0,3010191699741,,,Y,,,0.0,Y,variable,1.0,2.0,6.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-bb-6306-32r-2nsl,NACHI 630632R2NSL,NACHI BB 6306-32R-2NSL,BALL BEARING #3 - 6300 SERIES,,N,,,,,,,variable,0.0,3010191115233,,,Y,,,0.0,Y,variable,0.0,1.0,4.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-bb-nupk2205s14n,15806,NACHI BB NUPK2205S14N,ROLLER BEARING,,N,,,,,,,variable,0.0,3010191384237,,,Y,,,0.0,Y,variable,2.0,1.0,3.0,Y,variable,2.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
6906 2RS,6906 2RS,NACHI KSM BB 6906,BALL BEARING #3 - 6900 SERIES,,N,,,,,,,variable,168.75,3010191507552,,,Y,,JAPAN PARTS,0.0,Y,variable,2.0,1.0,4.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
40TMK29,40TMK29,NACHI RB 40TMK29 45TNK20,RELEASE BEARING #3,,N,,,,,,,variable,0.0,3010191754938,,,Y,,JAPAN PARTS,0.0,Y,variable,1.0,1.0,3.0,Y,variable,1.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-rb-40trbc07-27sbcs-toy-12r-18r-l,15638,NACHI RB 40TRBC07-27SBCS TOY 12R 18R L,RELEASE BEARING #3,,N,,,,,,,variable,455.0,3010191841412,,,Y,,,0.0,Y,variable,1.0,1.0,3.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
40TRK39,40TRK39,NACHI RB 40TRK39-1 TOY 12R 18R L,RELEASE BEARING #3,,N,,,,,,,variable,0.0,3010191813302,,,Y,,JAPAN PARTS,0.0,Y,variable,1.0,1.0,3.0,Y,variable,1.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-rb-44scrn28p-8,15724,NACHI RB 44SCRN28P-8,RELEASE BEARING #3,,N,,,,,,,variable,0.0,3010191565694,,,Y,,,0.0,Y,variable,0.0,0.0,3.0,Y,variable,2.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-rb-47scrn40p-4-hon-civic-93-12-city-02-14-1,47SCRN40P-4,NACHI RB 47SCRN40P-4 HON CIVIC 93-12 CITY 02-14,RELEASE BEARING #3,,N,,,,,,,variable,641.5,3010191329207,,,Y,,JAPAN PARTS,0.0,Y,variable,4.0,1.0,3.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-rb-48scrn32k-mit-4g15,15686,NACHI RB 48SCRN32K MIT 4G15,RELEASE BEARING #3,,N,,,,,,,variable,0.0,3010191249550,,,Y,,,0.0,Y,variable,0.0,0.0,3.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-rb-50scrn31p-4b-toy-4a-fe-vios-2,50SCRN31P-4,NACHI RB 50SCRN31P-4B TOY 4A-FE VIOS,RELEASE BEARING #3,,N,,,,,,,variable,548.0,3010191346259,,,Y,,JAPAN PARTS,0.0,Y,variable,3.0,1.0,3.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-rb-50scrn31pa-toy-corolla,26132,NACHI RB 50SCRN31PA TOY COROLLA,RELEASE BEARING #3,,N,,,,,,,variable,0.0,3010191209500,,,Y,,,0.0,Y,variable,1.0,2.0,4.0,Y,variable,2.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
50SCRN34P-10P,50SCRN34P-10P,NACHI RB 50SCRN34P-10P TOY 2L 3L,RELEASE BEARING #3,,N,,,,,,,variable,438.0,3010191737451,,,Y,,JAPAN PARTS,0.0,Y,variable,2.0,0.0,1.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
50SCRN37P-12P,50SCRN37P-12P,NACHI RB 50SCRN37P-12P TOY 2L 2L-T 3L,RELEASE BEARING #3,,N,,,,,,,variable,209.0,3010191657807,,,Y,,JAPAN PARTS,0.0,Y,variable,3.0,1.0,3.0,Y,variable,1.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
50SCRN40P-8P,50SCRN40P-8P,NACHI RB 50SCRN40P-8P TOY 2L,RELEASE BEARING #3,,N,,,,,,,variable,0.0,3010191971546,,,Y,,JAPAN PARTS,0.0,Y,variable,0.0,1.0,3.0,Y,variable,3.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-rb-50scrn44p-2a,15692,NACHI RB 50SCRN44P-2A,RELEASE BEARING #3,,N,,,,,,,variable,0.0,3010191604357,,,Y,,,0.0,Y,variable,0.0,0.0,3.0,Y,variable,2.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
55SCRN34P-8,55SCRN34P-8,NACHI RB 55SCRN34P-8 HON CIVIC 93-96,RELEASE BEARING #3,,N,,,,,,,variable,0.0,3010191871166,,,Y,,JAPAN PARTS,0.0,Y,variable,0.0,1.0,3.0,Y,variable,3.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-rb-55scrn41p-6,15712,NACHI RB 55SCRN41P-6,RELEASE BEARING #3,,N,,,,,,,variable,0.0,3010191538356,,,Y,,,0.0,Y,variable,0.0,1.0,3.0,Y,variable,1.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-rb-58scrn37p-toy-hiace-d4d-1,58SCRN37P,NACHI RB 58SCRN37P TOY HIACE D4D,RELEASE BEARING #3,,N,,,,,,,variable,1044.58,3010191347607,,,Y,,JAPAN PARTS,0.0,Y,variable,3.0,2.0,5.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
60SCRN31P-6,60SCRN31P-6,NACHI RB 60SCRN31P-6 TOY 3S-FE CORONA,RELEASE BEARING #3,,N,,,,,,,variable,0.0,3010191988195,,,Y,,JAPAN PARTS,0.0,Y,variable,1.0,0.0,1.0,Y,variable,2.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-tb-30209j,15869,NACHI TB 30209J,KNUCKLE BEARING #3 - 30200 SERIES,,N,,,,,,,variable,0.0,3010191614058,,,Y,,,0.0,Y,variable,0.0,1.0,4.0,Y,variable,1.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-tb-30308j,15862,NACHI TB 30308J,KNUCKLE BEARING #3 - 30300 SERIES,,N,,,,,,,variable,0.0,3010191823540,,,Y,,,0.0,Y,variable,0.0,1.0,4.0,Y,variable,2.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
35KC802,35KC802,NACHI TB 35KC802,KNUCKLE BEARING #3 - 30000 SERIES,,N,,,,,,,variable,0.0,3010191356563,,,Y,,JAPAN PARTS,0.0,Y,variable,3.0,1.0,3.0,Y,variable,2.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-trans-35bvv07-2,15801,NACHI TRANS 35BVV07-2,BALL BEARING #3,,N,,,,,,,variable,0.0,3010191355328,,,Y,,,0.0,Y,variable,0.0,1.0,3.0,Y,variable,3.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-wb-031bc05,23255,NACHI WB 031BC05,WHEEL BEARING #5,,N,,,,,,,variable,0.0,3010191607858,,,Y,,,0.0,Y,variable,3.0,1.0,3.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
25BC06S516M,25BC06S516M,NACHI WB 25BC06S51GN,WHEEL BEARING #5,,N,,,,,,,variable,0.0,3010191435575,,,Y,,JAPAN PARTS,0.0,Y,variable,0.0,0.0,1.0,Y,variable,1.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-wb-30bc07s4-30x75x19,30BC07S4,NACHI WB 30BC07S4 30X75X19,WHEEL BEARING #5,,N,,,,,,,variable,764.0,3010191893833,,,Y,,,0.0,Y,variable,1.0,1.0,2.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
30BCDS2CS,30BCDS2CS,NACHI WB 30BCDS2CS DG3062DW2RS,WHEEL BEARING #5,,N,,,,,,,variable,63.25,3010191379675,,,Y,,JAPAN PARTS,0.0,Y,variable,1.0,2.0,5.0,Y,variable,3.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-wb-30bcds3,15790,NACHI WB 30BCDS3,WHEEL BEARING #5,,N,,,,,,,variable,0.0,3010191154240,,,Y,,,0.0,Y,variable,0.0,1.0,3.0,Y,variable,3.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nachi-wb-32bcv07s5-toy-avanza-rr,15659,NACHI WB 32BCV07S5 TOY AVANZA RR,WHEEL BEARING #5,,N,,,,,,,variable,0.0,3010191756383,,,Y,,,0.0,Y,variable,0.0,2.0,5.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
32BVV07-8G,32BVV07-8G,NACHI WB 32BVV07-8G 32X72X45,WHEEL BEARING #5,,N,,,,,,,variable,0.0,3010191909144,,,Y,,JAPAN PARTS,0.0,Y,variable,15.0,2.0,5.0,Y,variable,1.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
35BCD08S6,P1-35BCD08S6,NACHI WB 35BCD0856 TOY INNOVA RR,WHEEL BEARING #5,,N,,,,,,,variable,0.0,3010191307717,,,Y,,JAPAN PARTS,0.0,Y,variable,4.0,2.0,4.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
NACHI 40BCV09S1,40BCV09S1-2NSL,NACHI WB 40BCV09S1-2NSL,WHEEL BEARING #5,,N,,,,,,,variable,0.0,3010191328656,,,Y,,JAPAN PARTS,0.0,Y,variable,0.0,1.0,2.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-blade-rear,20547,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-111 SORENTO,,,,,350.00,160.0,3201136838190,,,Y,,,0.0,Y,350.00,0.0,1.0,3.0,Y,350.00,1.0,,,Y,350.00,0.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20548,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-112 I10,,,,,350.00,160.0,3201136953382,,,,,,0.0,Y,350.00,1.0,1.0,3.0,Y,350.00,0.0,,,Y,350.00,1.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20549,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-113 ESCAPE,,,,,350.00,0.0,3201136254542,,,,,,0.0,Y,350.00,0.0,1.0,3.0,Y,350.00,0.0,,,Y,350.00,2.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20550,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-114 SWIFT,,,,,350.00,160.0,3201136878144,,,,,,0.0,Y,350.00,2.0,1.0,3.0,Y,350.00,0.0,,,Y,350.00,0.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20551,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-121 INNOVA,,,,,350.00,160.0,3201136902276,,,,,,0.0,Y,350.00,4.0,2.0,5.0,Y,350.00,0.0,,,Y,350.00,1.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20552,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-122 FIESTA,,,,,350.00,200.05,3201136984391,,,,,,0.0,Y,350.00,3.0,1.0,3.0,Y,350.00,0.0,,,Y,350.00,0.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20553,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-123 I10,,,,,350.00,160.11,3201136945884,,,,,,0.0,Y,350.00,2.0,1.0,3.0,Y,350.00,0.0,,,Y,350.00,1.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20554,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-124 MUX,,,,,350.00,160.0,3201136710123,,,,,,0.0,Y,350.00,4.0,3.0,3.0,Y,350.00,1.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,21620,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-125 TRAILBLAZER,,,,,350.00,159.96,3201136818549,,,,,,0.0,Y,350.00,3.0,3.0,5.0,Y,350.00,1.0,,,Y,350.00,0.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20555,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-126 EVEREST,,,,,350.00,160.0,3201136301314,,,,,,0.0,Y,350.00,3.0,1.0,3.0,Y,350.00,0.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20556,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-131 TUCSON,,,,,350.00,0.0,3201136872451,,,,,,0.0,Y,350.00,0.0,1.0,3.0,Y,350.00,0.0,,,Y,350.00,0.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20557,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-132 CRV,,,,,350.00,146.67,3201136513493,,,,,,0.0,Y,350.00,2.0,1.0,3.0,Y,350.00,0.0,,,Y,350.00,0.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,20558,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,R8-141 CX5,,,,,350.00,160.0,3201136262954,,,,,,0.0,Y,350.00,5.0,1.0,3.0,Y,350.00,0.0,,,Y,350.00,0.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-blade-rear,R8-142,NAIKKA WIPER BLADE REAR,WIPER BLADE #00,,N,TYPE,"R8-142 14""",,,,,350.00,160.0,3201136761613,,,,,,0.0,Y,350.00,4.0,2.0,5.0,Y,350.00,0.0,,,Y,350.00,0.0,,,Y,350.00,0.0,,,N,350.00,0.0,,,N,350.00,0.0,,
naikka-wiper-link-cl-9128-nla-h001-hon-city,21704,NAIKKA WIPER LINK CL-9128 NLA-H001 HON CITY,WIPER LINKAGE,,N,,,,,,,variable,750.0,6911110304807,,,Y,,,0.0,Y,variable,0.0,0.0,1.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
CL-9162,CL-9162,NAIKKA WIPER LINK CL-9162 NLA-MD02 MB-302237 CANTER 88,WIPER LINKAGE,,N,,,,,,,variable,0.0,6911110310016,,,Y,,CHRISAN MARKETING,0.0,Y,variable,4.0,2.0,5.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-link-cl-9128-nla-h003-hon-civic-96,21705,NAIKKA WIPER LINK NLA-H003 HON CIVIC 96,WIPER LINKAGE,,N,,,,,,,variable,0.0,6911110100055,,,Y,,,0.0,Y,variable,0.0,0.0,1.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-link-nla-h005-hon-civic-06-1,21706,NAIKKA WIPER LINK NLA-H005 HON CIVIC 06,WIPER LINKAGE,,N,,,,,,,variable,0.0,6911110154207,,,Y,,,0.0,Y,variable,1.0,0.0,1.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-link-nla-h007-hon-crv-03-07-2,21707,NAIKKA WIPER LINK NLA-H007 HON CRV 03-07,WIPER LINKAGE,,N,,,,,,,variable,2850.0,6911110691818,,,Y,,,0.0,Y,variable,1.0,0.0,1.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-motor-nwm-61-mit-l300,21708,NAIKKA WIPER MOTOR NWM-61 MIT L300,WIPER MOTOR,,N,,,,,,,variable,1166.67,5063668210646,,,Y,,,0.0,Y,variable,1.0,2.0,5.0,Y,variable,1.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-wash-motor-nww-2w21-cl-328m-innova-1,NWW-221,NAIKKA WIPER WASH MOTOR NWW-2W21 CL-328M INNOVA,WIPER MOTOR,,N,,,,,,,variable,270.0,5063668179537,,,Y,,,0.0,Y,variable,5.0,1.0,2.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-wash-motor-nww-3w29-cl-329m-rav4-1,NWW-3W29,NAIKKA WIPER WASH MOTOR NWW-3W29 CL-329M RAV4,WIPER MOTOR,,N,,,,,,,variable,300.0,5063668684406,,,Y,,,0.0,Y,variable,1.0,1.0,2.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-wash-motor-nww-3w30-cl-330m-mazda-3,NWW-3W30,NAIKKA WIPER WASH MOTOR NWW-3W30 CL-330M MAZDA 3,WIPER MOTOR,,N,,,,,,,variable,300.0,5063668954222,,,Y,,,0.0,Y,variable,2.0,1.0,2.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-wash-motor-nww-3w31-cl-331m-b13-b14-2,NWW-3W31,NAIKKA WIPER WASH MOTOR NWW-3W31 CL-331M B13 B14,WIPER MOTOR,,N,,,,,,,variable,269.68,5063668928586,,,Y,,,0.0,Y,variable,4.0,1.0,2.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-wash-motor-nww-3w36-cl-336m-crv-07-1,NWW-3W36,NAIKKA WIPER WASH MOTOR NWW-3W36 CL-336M CRV 07,WIPER MOTOR,,N,,,,,,,variable,269.2,5063668582610,,,Y,,,0.0,Y,variable,1.0,1.0,2.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-wash-motor-nww-3w38-cl-338m-xtrail-1,NWW-3W38,NAIKKA WIPER WASH MOTOR NWW-3W38 CL-338M XTRAIL,WIPER MOTOR,,N,,,,,,,variable,270.0,5063668937625,,,Y,,,0.0,Y,variable,8.0,1.0,2.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-wash-motor-nww-3w43-cl-343m-montero,NWW-3W43,NAIKKA WIPER WASH MOTOR NWW-3W43 CL-343M MONTERO,WIPER MOTOR,,N,,,,,,,variable,500.0,5063668544798,,,Y,,,0.0,Y,variable,2.0,1.0,2.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
naikka-wiper-wash-motor-nww-3w61-cl-361m-innova-16,NWW-3W61,NAIKKA WIPER WASH MOTOR NWW-3W61 CL-361M INNOVA 16,WIPER MOTOR,,N,,,,,,,variable,0.0,5063668881295,,,Y,,,0.0,Y,variable,0.0,1.0,2.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nak-50x62x12,27054,NAK 50x62x12,OIL SEAL #15,,N,,,,,,,variable,108.0,2568710804009,,,Y,,,0.0,Y,variable,0.0,0.0,1.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
nak-sps-25x40x6,47819685,NAK SPS 25x40x6,OIL SEAL #15,,N,,,,,,,variable,52.5,5479653327027,,,Y,,,,Y,variable,0.0,3.0,4.0,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
 16100-P02 ,16100-P02,NAPCO CARB KIT 16100-P02 11-588K,CARBURATOR KIT,,N,,,,,,,variable,739.5,5004893669889,,,Y,,BLAZER CAR MARKETING,0.0,Y,variable,2.0,2.0,5.0,Y,variable,0.0,,,Y,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
FORD ESCAPE 2.0 110A RC,FORD ESCAPE 2.0 110A RC,NARIDA ALT ASSY FORD ESCAPE 2.0 110A RC,ALTERNATOR ASSY #2 - NARIDA,,N,,,,,,,variable,0.0,8741252641072,,,Y,, Powermass ,0.0,Y,variable,0.0,0.0,,Y,variable,0.0,,,N,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
FORD RANGER 75A 2T,FORD RANGER 75A 2T,NARIDA ALT ASSY FORD RANGER 75A 2T,ALTERNATOR ASSY #2 - NARIDA,,N,,,,,,,variable,0.0,8741252947042,,,Y,, Powermass ,0.0,Y,variable,0.0,0.0,,Y,variable,0.0,,,N,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
FORD RANGER 75A 3T,FORD RANGER 75A 3T,NARIDA ALT ASSY FORD RANGER 75A 3T,ALTERNATOR ASSY #2 - NARIDA,,N,,,,,,,variable,5693.0,8741252499826,,,Y,, Powermass ,0.0,Y,variable,1.0,0.0,1.0,Y,variable,0.0,,,N,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
FUSO 8DC9 30A SP,FUSO 8DC9 30A SP,NARIDA ALT ASSY FUSO 8DC9 30A SP,ALTERNATOR ASSY #2 - NARIDA,,N,,,,,,,variable,0.0,8741252560911,,,Y,, Powermass ,0.0,Y,variable,0.0,0.0,,Y,variable,1.0,,,N,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
narida-alt-assy-hon-accord-94-97-f20a-12v-80a-5gp,NA023-K180,NARIDA ALT ASSY HON ACCORD 94-97 F20A 12V 80A 5GP,ALTERNATOR ASSY #2 - NARIDA,,N,,,,,,,variable,5535.0,8741252987390,,,Y,,,0.0,Y,variable,1.0,0.0,1.0,Y,variable,0.0,,,N,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
HONDA CIVIC ESI 70A I/F OVAL,HONDA CIVIC ESI 70A I/F OVAL,NARIDA ALT ASSY HONDA CIVIC ESI 70A I/F OVAL,ALTERNATOR ASSY #2 - NARIDA,,N,,,,,,,variable,0.0,8741252822168,,,Y,, Powermass ,0.0,Y,variable,0.0,0.0,,Y,variable,1.0,,,N,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
HONDA CRV 2.0 90A I/F 4GP OVAL,HONDA CRV 2.0 90A I/F 4GP OVAL,NARIDA ALT ASSY HONDA CRV 2.0 90A I/F 4GP OVAL,ALTERNATOR ASSY #2 - NARIDA,,N,,,,,,,variable,0.0,8741252415067,,,Y,, Powermass ,0.0,Y,variable,0.0,0.0,,Y,variable,1.0,,,N,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
narida-alt-assy-honda-crv-2.0-90a-square-socket,13524,NARIDA ALT ASSY HONDA CRV 2.0 90A SQUARE SOCKET,ALTERNATOR ASSY #2 - NARIDA,,N,,,,,,,variable,0.0,8741252657583,,,Y,,POWERMASS,0.0,Y,variable,0.0,0.0,1.0,Y,variable,1.0,,,N,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
narida-alt-assy-honda-jazz-80a,13523,NARIDA ALT ASSY HONDA JAZZ 80A,ALTERNATOR ASSY #2 - NARIDA,,N,,,,,,,variable,0.0,8741252907065,,,Y,,POWERMASS,0.0,Y,variable,1.0,0.0,1.0,Y,variable,0.0,,,N,variable,0.0,,,Y,variable,0.0,,,N,variable,0.0,,,N,variable,0.0,,
